"image_id"	"file_name"	"title"	"description"	"width"	"height"	"mime_type"	"creator"	"language"	"size"	"source"	"comments"	"other_references"	"emory"	"emory_location"	"authorization_status"	"image_status"	"ready_to_go"	"order_num"	"category"	"date"	"external_id"
"101788736"	"DC05BDE4A28657C4FBCE07D02A6A4819-NEW.JPG"	"Elmina, Late Seventeenth 
Century"	"Elmina was one of the principal ports of slave embarkation along the Gold 
Coast, present day Ghana. Control of the port was heavily disputed among European powers; 
initially because of the gold trade, but later because of the trade in slaves. The image 
is of an illustration of Elmina published in the 1740s but representing a past reality, 
since it was based on the works of Jean Barbot and Olfert Dapper, both published in the 
late seventeenth century. It shows the forts of St George of Elmina, left, and St Jago or 
Coenraadsburg, right, when Elmina was under Dutch influence. The image is reproduced 
courtesy of Tracy W. McGregor Library of American History, Special Collections, University 
of Virginia Library. Permission required to reproduce."	"1002"	"326"	"image/jpeg"	"\N"	"en"	"297670"	"Thomas Astley (ed.), A New General Collection of Voyages and Travels 
(London, 1745-47), vol. 2, plate 61, facing p. 589."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"f"	"0"	"100"	"1745"	"\N"
"101788737"	"465CA20B5CBCBFB32BBDBB50CB51DE4B-NEW.JPG"	"Cape Coast Castle, 1727"	"Cape Coast Castle was the largest British establishment located on the Gold Coast, 
present day Ghana. The castle protected the British slave trade from other competing 
European powers in West Africa. The image is of an illustration of Cape Coast Castle based 
on William Smith’s “A New Voyage to Guinea” published in 1744. It shows the east aspect of 
the castle in the upper section of the illustration and the north-west side in the lower 
section. The illustration has also two inserts. The first, located on the right corner in 
the upper section, indicates the location of Cape Coast on the Gold Coast, while the 
second insert, on the left corner in the lower section, shows a plan of the castle. The 
image is reproduced courtesy of Tracy W. McGregor Library of American History, Special 
Collections, University of Virginia Library. Permission required to reproduce."	"1024"	"670"	"image/jpeg"	"William Smith"	"en"	"644734"	"Thomas Astley (ed.), A New General 
Collection of Voyages and Travels (London, 1745-47), vol. 2, plate 65, facing p. 605."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"f"	"0"	"100"	"1745"	"\N"
"101788738"	"EBE097F88815F19137CF9005A089A294-NEW.JPG"	"Anomabu Castle, Late 
Seventeenth Century"	"Anomabu Castle was a major British slave factory located on the 
Gold Coast, present day Ghana. It was by far the largest single source of slaves for 
transatlantic vessels on the Gold Coast, and the most important British source of slaves 
east of Bonny in the Bight of Biafra. It was also a major source of millet which all slave 
vessels from this region took on board as provisions for slaves on the transatlantic 
crossing. Unlike Cape Coast Castle the fort supplied only small amounts of gold. The image 
is of an illustration of Anomabu Castle in the late seventeenth century based on Jean 
Barbot’s accounts. It shows the castle with an African village situated in the background. 
The illustration also indicates the port guarded by the castle, the entrance of the port 
as well as the place to land commodities. The image is reproduced courtesy of Tracy W. 
McGregor Library of American History, Special Collections, University of Virginia Library. 
Permission required to reproduce."	"994"	"301"	"image/jpeg"	"\N"	"en"	"288372"	"Thomas 
Astley (ed.), A New General Collection of Voyages and Travels (London, 1745-47), vol. 2, 
plate 64, facing p. 608."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"f"	"0"	"100"	"1745"	"\N"
"101788749"	"2850D5AD7F4E0984D1F10AE14FC9B8AD-NEW.JPG"	"Whydah, 1720s"	"Whydah 
was the largest port of slave embarkation in the Bight of Benin, and for a moment in the 
beginning of the eighteenth century, it emerged as the major slaving port in the 
transatlantic slave trade. Whydah was capital of the old Hueda Kingdom, under which the 
port was known to Europeans as Sabi, Savi or Xavier. Several European nations had 
commercial establishments there, and the slave trade prospered in the Hueda Kingdom until 
the beginning the eighteenth century. In 1727, the king of Dahomey conquered Whydah and 
the slave trade declined momentarily, but the port continued active until the 1860s, 
perpetuating the name of Whydah as an important port in the transatlantic slave trade. The 
image shows an illustration of Whydah at the peak of the slave trade in the 1720s. Note 
the European factories, left and center, the royal palace, right, and the town, top. The 
image is reproduced courtesy of Tracy W. McGregor Library of American History, Special 
Collections, University of Virginia Library. Permission required to reproduce."	"1024"	"643"	"image/jpeg"	"Jean Baptiste Labat"	"en"	"647245"	"Thomas Astley (ed.), A New 
General Collection of Voyages and Travels (London, 1745-47), vol. 3, plate 9, facing p. 
64."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"f"	"0"	"100"	"1745"	"\N"
"101718428"	"807126A5526BE6981D0E580083A4F89D-NEW.JPG"	"Luanda"	"In the 1840s, 
Commander José Joaquim Lopes de Lima sailed to the Portuguese possessions overseas and 
produced one of the most detailed reports about the Portuguese Empire. Attached to these 
reports, there were several maps of the main ports and regions involved in the Atlantic 
slave trade. As the Portuguese were among the greatest slave traders, so the commander’s 
maps offer an important opportunity to view these ports and regions. The image is of a map 
of Luanda, in Angola, at West-Central Africa, published in 1846. It shows the city, lower 
section of the image, and provides details of its main buildings, the depth of the bay and 
of the road leading to the north of Luanda. Luanda was a major port of the slave trade for 
centuries, but in the 1840s the slave trade from Angola moved mostly to the areas to the 
north of Luanda. The map shows Luanda during the period of decline of its slave trading 
activities. The image is reproduced courtesy of the Manuscript, Archives and Rare Book 
Library, Emory University."	"1024"	"776"	"image/jpeg"	"J.J. Lopes de Lima"	"pt"	"513740"	"J.J. Lopes de Lima, Ensaios sobre a Statística das Possessões Portuguezas... (Lisbon, 
1844-62), vol. 3, part 2, p. 3."	"\N"	"\N"	"t"	"JV4227 .L56 V.3"	"4"	"4"	"f"	"0"	"100"	"1846"	"\N"
"101718429"	"A07AEDC070EC22F39DB132AE0F875152-NEW.JPG"	"Benguela"	"In the 1840s, 
Commander José Joaquim Lopes de Lima sailed to the Portuguese possessions overseas and 
produced one of the most detailed reports about the Portuguese Empire. Attached to these 
reports, there were several maps of the main ports and regions involved in the Atlantic 
slave trade. The Portuguese were among the greatest slave traders, so the commander’s maps 
offer an important opportunity to visualize these ports and regions. The image is of a map 
of Benguela, in Angola, at West-Central Africa, published in 1846. The map provides 
navigational instructions for safe entry to the Bay of Santo António, in Benguela, as well 
as a view of the port from the bay itself. Benguela was a traditional port of slave 
embarkation on the Angolan coast, and it worked as an alternative point of embarkation to 
Luanda, the largest port in Angola. In the 1840s, however, Benguela overcame Luanda as a 
port of slave embarkation, but competed against the ports open to the north of Luanda. The 
image is reproduced courtesy of the Manuscript, Archives and Rare Book Library, Emory 
University."	"1024"	"916"	"image/jpeg"	"J.J. Lopes de Lima"	"pt"	"587751"	"J.J. Lopes de 
Lima, Ensaios sobre a Statística das Possessões Portuguezas... (Lisbon, 1844-62), vol. 3, 
part 2, between pp. 26-7."	"\N"	"\N"	"t"	"JV4227 .L56 V.3"	"4"	"4"	"f"	"0"	"100"	"1846"	"\N"
"101718431"	"933B632A1E7C8FC4D9D18260EC513A0F-NEW.JPG"	"São Tomé Island"	"São 
Tomé, in addition to other islands in the Bight of Biafra, formed an archipelago that was 
deeply involved in the transatlantic slave trade. The image is of two maps published by 
the Portuguese Commander José Joaquim Lopes de Lima in the 1840s. The map on the left 
shows the entire island of São Tomé, indicating its main rivers, the depth of the sea 
surrounding the island and its topographical layout. The map on the right shows the bay of 
Ana de Chaves, where the port and city of São Tomé was actually located. This second map 
provides details on the depth of the bay and locates the Portuguese forts protecting the 
bay’s entrance. The illustration inserted above both maps is of a view of the island a 
league of distance from the city of São Tomé to the north-east. In the 1840s, São Tomé 
received slaves illegally traded into Atlantic markets as well as freed Africans from the 
Portuguese possessions located in West-Central Africa. The image is reproduced courtesy of 
the Manuscript, Archives and Rare Book Library, Emory University."	"1024"	"713"	"image/jpeg"	"J.J. Lopes de Lima"	"pt"	"498885"	"J.J. Lopes de Lima, Ensaios sobre a 
Statística das Possessões Portuguezas... (Lisbon, 1844-62), vol. 2, part 2, p. 3."	"\N"	"\N"	"t"	"JV4227 .L56 V.2"	"4"	"4"	"f"	"0"	"100"	"1845"	"\N"
"101718432"	"C4097ECF0A3AEAA2D4647230B77C0985-NEW.JPG"	"Príncipe Island"	"Príncipe Island belongs to an archipelago located at the Bight of Biafra which 
participated intensively in the transatlantic slave trade. The image is of three maps 
published by the Portuguese Commander José Joaquim Lopes de Lima in the 1840s. The center 
map shows the entire island with its main rivers, islets and topographical features. The 
map on the left shows the Agulhas Bay, situated on the west side of Príncipe Island, and 
the map on the right shows the bay of Santo António, where the main port and city of 
Príncipe Island was located. The bay of Santo António was located on the north-eastern 
part of the island, and it was here that slaves and freed Africans in transit or remaining 
in the island mostly disembarked. The image is reproduced courtesy of the Manuscript, 
Archives and Rare Book Library, Emory University."	"1024"	"742"	"image/jpeg"	"J.J. Lopes 
de Lima"	"pt"	"459956"	"J.J. Lopes de Lima, Ensaios sobre a Statística das Possessões 
Portuguezas... (Lisbon, 1844-62), vol. 2, part 2, between pp. 22-23."	"\N"	"\N"	"t"	"JV4227 .L56 V.2"	"4"	"4"	"f"	"0"	"100"	"1845"	"\N"
"101718451"	"5E826DAA7A1D7A085CC1B0F35AA55A9A-NEW.JPG"	"Cape Verde"	"Cape Verde 
is an archipelago located off the coast of West Africa. The Portuguese discovered this 
archipelago in 1456, and since then it became a port of call in the voyages across the 
Atlantic. Cape Verde also produced sugar in the fifteenth and sixteenth centuries, but in 
fact the archipelago’s major activity was the slave trade. Cape Verde worked as base for 
the Portuguese slave trading activities on the coast of West Africa. The image is of a map 
of Cape Verde published by the Portuguese Commander José Joaquim Lopes de Lima in 1844. 
The map shows all the islands belonging to the archipelago and indicates the names of the 
main coastal sites of each island. In 1815 the slave traffic in the north Atlantic became 
prohibited. Yet, after that year, historical records still show the participation of Cape 
Verde in the transatlantic slave trade. The image is reproduced courtesy of the 
Manuscript, Archives and Rare Book Library, Emory University."	"1024"	"934"	"image/jpeg"	"J.J. Lopes de Lima"	"pt"	"609439"	"J.J. Lopes de Lima, Ensaios sobre a Statística das 
Possessões Portuguezas... (Lisbon, 1844-62), vol. 1, part 1, back of p. 126."	"\N"	"\N"	"t"	"JV4227 .L56 V.1"	"4"	"4"	"f"	"0"	"100"	"1844"	"\N"
"101718456"	"1F1A9AC8080C0E3CDF6EFED9D008E6E0-NEW.JPG"	"Port of Mozambique"	"Mozambique, in South-East Africa, became an important region of slave embarkation in the 
nineteenth century. The coast of Mozambique included several ports opened for the slave 
trade, one of which not only had the same name as the region but was located on the Island 
of Mozambique. The image is of a map of Mozambique Port. It provides details about the 
depth of the sea as well as the names of the islands and the main coastal points around 
the port. Mozambique Island is located in the center of the port. The map was published by 
Commander Francisco Maria Bordalo, responsible for completing a report on the Portuguese 
possessions overseas begun by Commander José Joaquim Lopes de Lima. The image is 
reproduced courtesy of the Manuscript, Archives and Rare Book Library, Emory University."	"1024"	"1267"	"image/jpeg"	"Francisco Maria Bordalo"	"pt"	"765124"	"J.J. Lopes de Lima, 
Ensaios sobre a Statística das Possessões Portuguezas... (Lisbon, 1844-62), vol. 4, 
located at the end of the volume."	"\N"	"\N"	"t"	"JV4227 .L56 V.4"	"4"	"4"	"f"	"0"	"100"	"1853"	"\N"
"101718457"	"377CF45BB67F424C04860276A0F9ACF8-NEW.JPG"	"Quelimane"	"Quelimane was 
one of the main slave ports located on the coast of Mozambique, South-East Africa. 
Mozambique became an important region of slave embarkation in the nineteenth century after 
the prohibition of the slave trade in the North Atlantic in 1815. The image is of a map of 
Quelimane. It shows the city and port of Quelimane in the upper section of the map, 
indicating the names of the principal coastal points of the channel linking the sea to 
Quelimane as well as the channel’s depth. The map was published by Commander Francisco 
Maria Bordalo, responsible for completing a report on the Portuguese possessions overseas 
begun by Commander José Joaquim Lopes de Lima. The image is reproduced courtesy of the 
Manuscript, Archives and Rare Book Library, Emory University."	"1024"	"1281"	"image/jpeg"	"Francisco Maria Bordalo"	"pt"	"830082"	"J.J. Lopes de Lima, Ensaios sobre a Statística 
das Possessões Portuguezas... (Lisbon, 1844-62), vol. 4, located at the end of the 
volume."	"\N"	"\N"	"t"	"JV4227 .L56 V.4"	"4"	"4"	"f"	"0"	"100"	"1858"	"\N"
"101718458"	"EEE9B31B1D0433D44F3FA6DF7AC455A7-NEW.JPG"	"Inhambane"	"Inhambane was 
among the principal slave ports located on the coast of Mozambique, South-East Africa. 
Mozambique became an important region of slave embarkation in the nineteenth century after 
the prohibition of the slave trade in the North Atlantic in 1815. The image is of a map of 
Inhambane. The map locates the port of Inhambane right on the mouth of a river that has 
the same name as the port. It also provides the names of the main features of the coast 
surrounding Inhambane as well as the depth of the port’s sea. The map was published by 
Commander Francisco Maria Bordalo, responsible for completing a report on the Portuguese 
possessions overseas begun by Commander José Joaquim Lopes de Lima. The image is 
reproduced courtesy of the Manuscript, Archives and Rare Book Library, Emory University."	"1024"	"1392"	"image/jpeg"	"Francisco Maria Bordalo"	"pt"	"911536"	"J.J. Lopes de Lima, 
Ensaios sobre a Statística das Possessões Portuguezas... (Lisbon, 1844-62), vol. 4, 
located at the end of the volume."	"\N"	"\N"	"t"	"JV4227 .L56 V.4"	"4"	"4"	"f"	"0"	"100"	"1858"	"\N"
"101718459"	"3F376D5DC0A848BFD00863A2FFDE32D4-NEW.JPG"	"Sofala"	"Sofala was 
probably the first port opened for trade with Europeans on the coast of South-East Africa. 
Sofala was frequently visited by Europeans in the sixteenth century due to the gold mines 
located beyond the port. However, the slave trade from Sofala to the New World developed 
only later, in the nineteenth century. In 1815, with the suppression of the slave trade in 
the North Atlantic, traders began to search for new slave markets on the coast of 
Mozambique, in South-East Africa. Sofala was among the ports located on that coast with 
slave trading potential. The image is of a map of Sofala. It shows the depth of the sea 
surrounding the coast and locates the port in the upper section of the map. The map also 
provides the names of the main coastal points to the south of Sofala. This map was 
published by Commander Francisco Maria Bordalo, responsible for completing a report on the 
Portuguese possessions overseas begun by Commander José Joaquim Lopes de Lima. The image 
is reproduced courtesy of the Manuscript, Archives and Rare Book Library, Emory 
University."	"1024"	"1508"	"image/jpeg"	"Francisco Maria Bordalo"	"en"	"815243"	"J.J. 
Lopes de Lima, Ensaios sobre a Statística das Possessões Portuguezas... (Lisbon, 1844-62), 
vol. 4, located at the end of the volume."	"\N"	"\N"	"t"	"JV4227 .L56 V.4"	"4"	"4"	"f"	"0"	"100"	"1858"	"\N"
